Circuit: * C:\Users\maksym\source\repos\Dohle\String Maschine\simulations\Draft2.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 6.02146e-006 to 6.02246e-006
Heightened Def Con from 6.02246e-006 to 6.02359e-006
Heightened Def Con from 6.02453e-006 to 6.02553e-006
Heightened Def Con from 6.02553e-006 to 6.02665e-006
Heightened Def Con from 6.02759e-006 to 6.02859e-006
Heightened Def Con from 6.0286e-006 to 6.02972e-006
Heightened Def Con from 6.03066e-006 to 6.03166e-006
Heightened Def Con from 6.03166e-006 to 6.03279e-006
Heightened Def Con from 6.03373e-006 to 6.03473e-006
Heightened Def Con from 6.03473e-006 to 6.03585e-006
Heightened Def Con from 6.03679e-006 to 6.03779e-006
Heightened Def Con from 6.03779e-006 to 6.03892e-006
Heightened Def Con from 6.03986e-006 to 6.04086e-006
Heightened Def Con from 6.04086e-006 to 6.04198e-006
Heightened Def Con from 6.04292e-006 to 6.04392e-006
Heightened Def Con from 6.04392e-006 to 6.04505e-006
Heightened Def Con from 6.04599e-006 to 6.04699e-006
Heightened Def Con from 6.04699e-006 to 6.04811e-006
Heightened Def Con from 6.04905e-006 to 6.05005e-006
Heightened Def Con from 6.05005e-006 to 6.05118e-006
Heightened Def Con from 6.05212e-006 to 6.05312e-006
Heightened Def Con from 6.05312e-006 to 6.05424e-006
Heightened Def Con from 6.05518e-006 to 6.05618e-006
Heightened Def Con from 6.05618e-006 to 6.05731e-006
Heightened Def Con from 6.05825e-006 to 6.05925e-006
Heightened Def Con from 6.05925e-006 to 6.06037e-006
Heightened Def Con from 6.06131e-006 to 6.06231e-006
Heightened Def Con from 6.06232e-006 to 6.06344e-006
Heightened Def Con from 6.06438e-006 to 6.06538e-006
Heightened Def Con from 6.06538e-006 to 6.06651e-006
Heightened Def Con from 6.06745e-006 to 6.06845e-006
Heightened Def Con from 6.06845e-006 to 6.06957e-006
Heightened Def Con from 6.07051e-006 to 6.07151e-006
Heightened Def Con from 6.07151e-006 to 6.07264e-006
Heightened Def Con from 6.07358e-006 to 6.07458e-006
Heightened Def Con from 6.07458e-006 to 6.0757e-006
Heightened Def Con from 6.07664e-006 to 6.07764e-006
Heightened Def Con from 6.07764e-006 to 6.07877e-006
Heightened Def Con from 6.07971e-006 to 6.08071e-006
Heightened Def Con from 6.08071e-006 to 6.08183e-006
Heightened Def Con from 6.08277e-006 to 6.08377e-006
Heightened Def Con from 6.08377e-006 to 6.0849e-006
Heightened Def Con from 6.08584e-006 to 6.08684e-006
Heightened Def Con from 6.08684e-006 to 6.08796e-006
Heightened Def Con from 6.0889e-006 to 6.0899e-006
Heightened Def Con from 6.0899e-006 to 6.09103e-006
Heightened Def Con from 6.09197e-006 to 6.09297e-006
Heightened Def Con from 6.09297e-006 to 6.0941e-006
Heightened Def Con from 6.09503e-006 to 6.09604e-006
Heightened Def Con from 6.09604e-006 to 6.09716e-006
Heightened Def Con from 6.0981e-006 to 6.0991e-006
Heightened Def Con from 6.0991e-006 to 6.10023e-006
Heightened Def Con from 6.10117e-006 to 6.10217e-006
Heightened Def Con from 6.10217e-006 to 6.10329e-006
Heightened Def Con from 6.10423e-006 to 6.10523e-006
Heightened Def Con from 6.10523e-006 to 6.10636e-006
Heightened Def Con from 6.1073e-006 to 6.1083e-006
Heightened Def Con from 6.1083e-006 to 6.10942e-006
Heightened Def Con from 6.11036e-006 to 6.11136e-006
Heightened Def Con from 6.11136e-006 to 6.11249e-006
Heightened Def Con from 6.11343e-006 to 6.11443e-006
Heightened Def Con from 6.11443e-006 to 6.11555e-006
Heightened Def Con from 6.11649e-006 to 6.11749e-006
Heightened Def Con from 6.11749e-006 to 6.11862e-006
Heightened Def Con from 6.11956e-006 to 6.12056e-006
Heightened Def Con from 6.12056e-006 to 6.12168e-006
Heightened Def Con from 6.12262e-006 to 6.12362e-006
Heightened Def Con from 6.12363e-006 to 6.12475e-006
Heightened Def Con from 6.12569e-006 to 6.12669e-006
Heightened Def Con from 6.12669e-006 to 6.12782e-006
Heightened Def Con from 6.12876e-006 to 6.12976e-006
Heightened Def Con from 6.12976e-006 to 6.13088e-006
Heightened Def Con from 6.13182e-006 to 6.13282e-006
Heightened Def Con from 6.13282e-006 to 6.13395e-006
Heightened Def Con from 6.13489e-006 to 6.13589e-006
Heightened Def Con from 6.13589e-006 to 6.13701e-006
Heightened Def Con from 6.13795e-006 to 6.13895e-006
Heightened Def Con from 6.13895e-006 to 6.14008e-006
Heightened Def Con from 6.14102e-006 to 6.14202e-006
Heightened Def Con from 6.14202e-006 to 6.14314e-006
Heightened Def Con from 6.14408e-006 to 6.14508e-006
Heightened Def Con from 6.14508e-006 to 6.14621e-006
Heightened Def Con from 6.14715e-006 to 6.14815e-006
Heightened Def Con from 6.14815e-006 to 6.14927e-006
Heightened Def Con from 6.15021e-006 to 6.15121e-006
Heightened Def Con from 6.15121e-006 to 6.15234e-006
Heightened Def Con from 6.15328e-006 to 6.15428e-006
Heightened Def Con from 6.15428e-006 to 6.1554e-006
Heightened Def Con from 6.15634e-006 to 6.15734e-006
Heightened Def Con from 6.15735e-006 to 6.15847e-006
Heightened Def Con from 6.15941e-006 to 6.16041e-006
Heightened Def Con from 6.16041e-006 to 6.16154e-006
Heightened Def Con from 6.16248e-006 to 6.16348e-006
Heightened Def Con from 6.16348e-006 to 6.1646e-006
Heightened Def Con from 6.16554e-006 to 6.16654e-006
Heightened Def Con from 6.16654e-006 to 6.16767e-006
Heightened Def Con from 6.16861e-006 to 6.16961e-006
Heightened Def Con from 6.16961e-006 to 6.17073e-006
Heightened Def Con from 6.17167e-006 to 6.17267e-006
Heightened Def Con from 6.17267e-006 to 6.1738e-006
Heightened Def Con from 6.17474e-006 to 6.17574e-006
Heightened Def Con from 6.17574e-006 to 6.17686e-006
Heightened Def Con from 6.1778e-006 to 6.1788e-006
Heightened Def Con from 6.1788e-006 to 6.17993e-006
Heightened Def Con from 6.18087e-006 to 6.18187e-006
Heightened Def Con from 6.18187e-006 to 6.18299e-006
Heightened Def Con from 6.18393e-006 to 6.18493e-006
Heightened Def Con from 6.18493e-006 to 6.18606e-006
Heightened Def Con from 6.187e-006 to 6.188e-006
Heightened Def Con from 6.188e-006 to 6.18913e-006
Heightened Def Con from 6.19006e-006 to 6.19107e-006
Heightened Def Con from 6.19107e-006 to 6.19219e-006
Heightened Def Con from 6.19313e-006 to 6.19413e-006
Heightened Def Con from 6.19413e-006 to 6.19526e-006
Heightened Def Con from 6.1962e-006 to 6.1972e-006
Heightened Def Con from 6.1972e-006 to 6.19832e-006
Heightened Def Con from 6.19926e-006 to 6.20026e-006
Heightened Def Con from 6.20026e-006 to 6.20139e-006
Heightened Def Con from 6.20233e-006 to 6.20333e-006
Heightened Def Con from 6.20333e-006 to 6.20445e-006
Heightened Def Con from 6.20539e-006 to 6.20639e-006
Heightened Def Con from 6.20639e-006 to 6.20752e-006
Heightened Def Con from 6.20846e-006 to 6.20946e-006
Heightened Def Con from 6.20946e-006 to 6.21058e-006
Heightened Def Con from 6.21152e-006 to 6.21252e-006
Heightened Def Con from 6.21252e-006 to 6.21365e-006
Heightened Def Con from 6.21459e-006 to 6.21559e-006
Heightened Def Con from 6.21559e-006 to 6.21671e-006
Heightened Def Con from 6.21765e-006 to 6.21865e-006
Heightened Def Con from 6.21866e-006 to 6.21978e-006
Heightened Def Con from 6.22072e-006 to 6.22172e-006
Heightened Def Con from 6.22172e-006 to 6.22285e-006
Heightened Def Con from 6.22379e-006 to 6.22479e-006
Heightened Def Con from 6.22479e-006 to 6.22591e-006
Heightened Def Con from 6.22685e-006 to 6.22785e-006
Heightened Def Con from 6.22785e-006 to 6.22898e-006
Heightened Def Con from 6.22992e-006 to 6.23092e-006
Heightened Def Con from 6.23092e-006 to 6.23204e-006
Heightened Def Con from 6.23298e-006 to 6.23398e-006
Heightened Def Con from 6.23398e-006 to 6.23511e-006
Heightened Def Con from 6.23605e-006 to 6.23705e-006
Heightened Def Con from 6.23705e-006 to 6.23817e-006
Heightened Def Con from 6.23911e-006 to 6.24011e-006
Heightened Def Con from 6.24011e-006 to 6.24124e-006
Heightened Def Con from 6.24218e-006 to 6.24318e-006
Heightened Def Con from 6.24318e-006 to 6.2443e-006
Heightened Def Con from 6.24524e-006 to 6.24624e-006
Heightened Def Con from 6.24624e-006 to 6.24737e-006
Heightened Def Con from 6.24831e-006 to 6.24931e-006
Heightened Def Con from 6.24931e-006 to 6.25044e-006
Heightened Def Con from 6.25137e-006 to 6.25237e-006
Heightened Def Con from 6.25238e-006 to 6.2535e-006
Heightened Def Con from 6.25444e-006 to 6.25544e-006
Heightened Def Con from 6.25544e-006 to 6.25657e-006
Heightened Def Con from 6.25751e-006 to 6.25851e-006
Heightened Def Con from 6.25851e-006 to 6.25963e-006
Heightened Def Con from 6.26057e-006 to 6.26157e-006
Heightened Def Con from 6.26157e-006 to 6.2627e-006
Heightened Def Con from 6.26364e-006 to 6.26464e-006
Heightened Def Con from 6.26464e-006 to 6.26576e-006
Heightened Def Con from 6.2667e-006 to 6.2677e-006
Heightened Def Con from 6.2677e-006 to 6.26883e-006
Heightened Def Con from 6.26977e-006 to 6.27077e-006
Heightened Def Con from 6.27077e-006 to 6.27189e-006
Heightened Def Con from 6.27283e-006 to 6.27383e-006
Heightened Def Con from 6.27383e-006 to 6.27496e-006
Heightened Def Con from 6.2759e-006 to 6.2769e-006
Heightened Def Con from 6.2769e-006 to 6.27802e-006
Heightened Def Con from 6.27896e-006 to 6.27996e-006
Heightened Def Con from 6.27997e-006 to 6.28109e-006
Heightened Def Con from 6.28203e-006 to 6.28303e-006
Heightened Def Con from 6.28303e-006 to 6.28416e-006
Heightened Def Con from 6.2851e-006 to 6.2861e-006
Heightened Def Con from 6.2861e-006 to 6.28722e-006
Heightened Def Con from 6.28816e-006 to 6.28916e-006
Heightened Def Con from 6.28916e-006 to 6.29029e-006
Heightened Def Con from 6.29123e-006 to 6.29223e-006
Heightened Def Con from 6.29223e-006 to 6.29335e-006
Heightened Def Con from 6.29429e-006 to 6.29529e-006
Heightened Def Con from 6.29529e-006 to 6.29642e-006
Heightened Def Con from 6.29736e-006 to 6.29836e-006
Heightened Def Con from 6.29836e-006 to 6.29948e-006
Heightened Def Con from 6.30042e-006 to 6.30142e-006
Heightened Def Con from 6.30142e-006 to 6.30255e-006
Heightened Def Con from 6.30349e-006 to 6.30449e-006
Heightened Def Con from 6.30449e-006 to 6.30561e-006
Heightened Def Con from 6.30655e-006 to 6.30755e-006
Heightened Def Con from 6.30755e-006 to 6.30868e-006
Heightened Def Con from 6.30962e-006 to 6.31062e-006
Heightened Def Con from 6.31062e-006 to 6.31175e-006
Heightened Def Con from 6.31268e-006 to 6.31368e-006
Heightened Def Con from 6.31369e-006 to 6.31481e-006
Heightened Def Con from 6.31575e-006 to 6.31675e-006
Heightened Def Con from 6.31675e-006 to 6.31788e-006
Heightened Def Con from 6.31882e-006 to 6.31982e-006
Heightened Def Con from 6.31982e-006 to 6.32094e-006
Heightened Def Con from 6.32188e-006 to 6.32288e-006
Heightened Def Con from 6.32288e-006 to 6.32401e-006
Heightened Def Con from 6.32495e-006 to 6.32595e-006
Heightened Def Con from 6.32595e-006 to 6.32707e-006
Heightened Def Con from 6.32801e-006 to 6.32901e-006
Heightened Def Con from 6.32901e-006 to 6.33014e-006
Heightened Def Con from 6.33108e-006 to 6.33208e-006
Heightened Def Con from 6.33208e-006 to 6.3332e-006
Heightened Def Con from 6.33414e-006 to 6.33514e-006
Heightened Def Con from 6.33514e-006 to 6.33627e-006
Heightened Def Con from 6.33721e-006 to 6.33821e-006
Heightened Def Con from 6.33821e-006 to 6.33933e-006
Heightened Def Con from 6.34027e-006 to 6.34127e-006
Heightened Def Con from 6.34128e-006 to 6.3424e-006
Heightened Def Con from 6.34334e-006 to 6.34434e-006
Heightened Def Con from 6.34434e-006 to 6.34547e-006
Heightened Def Con from 6.34641e-006 to 6.34741e-006
Heightened Def Con from 6.34741e-006 to 6.34853e-006
Heightened Def Con from 6.34947e-006 to 6.35047e-006
Heightened Def Con from 6.35047e-006 to 6.3516e-006
Heightened Def Con from 6.35254e-006 to 6.35354e-006
Heightened Def Con from 6.35354e-006 to 6.35466e-006
Heightened Def Con from 6.3556e-006 to 6.3566e-006
Heightened Def Con from 6.3566e-006 to 6.35773e-006
Heightened Def Con from 6.35867e-006 to 6.35967e-006
Heightened Def Con from 6.35967e-006 to 6.36079e-006
Heightened Def Con from 6.36173e-006 to 6.36273e-006
Heightened Def Con from 6.36273e-006 to 6.36386e-006
Heightened Def Con from 6.3648e-006 to 6.3658e-006
Heightened Def Con from 6.3658e-006 to 6.36692e-006
Heightened Def Con from 6.36786e-006 to 6.36886e-006
Heightened Def Con from 6.36886e-006 to 6.36999e-006
Heightened Def Con from 6.37093e-006 to 6.37193e-006
Heightened Def Con from 6.37193e-006 to 6.37306e-006
Heightened Def Con from 6.37399e-006 to 6.37499e-006
Heightened Def Con from 6.375e-006 to 6.37612e-006
Heightened Def Con from 6.37706e-006 to 6.37806e-006
Heightened Def Con from 6.37806e-006 to 6.37919e-006
Heightened Def Con from 6.38013e-006 to 6.38113e-006
Heightened Def Con from 6.38113e-006 to 6.38225e-006
Heightened Def Con from 6.38319e-006 to 6.38419e-006
Heightened Def Con from 6.38419e-006 to 6.38532e-006
Heightened Def Con from 6.38626e-006 to 6.38726e-006
Heightened Def Con from 6.38726e-006 to 6.38838e-006
Heightened Def Con from 6.38932e-006 to 6.39032e-006
Heightened Def Con from 6.39032e-006 to 6.39145e-006
Heightened Def Con from 6.39239e-006 to 6.39339e-006
Heightened Def Con from 6.39339e-006 to 6.39451e-006
Heightened Def Con from 6.39545e-006 to 6.39645e-006
Heightened Def Con from 6.39645e-006 to 6.39758e-006
Heightened Def Con from 6.39852e-006 to 6.39952e-006
Heightened Def Con from 6.39952e-006 to 6.40064e-006
Heightened Def Con from 6.40158e-006 to 6.40258e-006
Heightened Def Con from 6.40259e-006 to 6.40371e-006
Heightened Def Con from 6.40465e-006 to 6.40565e-006
Heightened Def Con from 6.40565e-006 to 6.40678e-006
Heightened Def Con from 6.40772e-006 to 6.40872e-006
Heightened Def Con from 6.40872e-006 to 6.40984e-006
Heightened Def Con from 6.41078e-006 to 6.41178e-006
Heightened Def Con from 6.41178e-006 to 6.41291e-006
Heightened Def Con from 6.41385e-006 to 6.41485e-006
Heightened Def Con from 6.41485e-006 to 6.41597e-006
Heightened Def Con from 6.41691e-006 to 6.41791e-006
Heightened Def Con from 6.41791e-006 to 6.41904e-006
Heightened Def Con from 6.41998e-006 to 6.42098e-006
Heightened Def Con from 6.42098e-006 to 6.4221e-006
Heightened Def Con from 6.42304e-006 to 6.42404e-006
Heightened Def Con from 6.42404e-006 to 6.42517e-006
Heightened Def Con from 6.42611e-006 to 6.42711e-006
Heightened Def Con from 6.42711e-006 to 6.42823e-006
Heightened Def Con from 6.42917e-006 to 6.43017e-006
Heightened Def Con from 6.43017e-006 to 6.4313e-006
Heightened Def Con from 6.43224e-006 to 6.43324e-006
Heightened Def Con from 6.43324e-006 to 6.43437e-006
Heightened Def Con from 6.4353e-006 to 6.43631e-006
Heightened Def Con from 6.43631e-006 to 6.43743e-006
Heightened Def Con from 6.43837e-006 to 6.43937e-006
Heightened Def Con from 6.43937e-006 to 6.4405e-006
Heightened Def Con from 6.44144e-006 to 6.44244e-006
Heightened Def Con from 6.44244e-006 to 6.44356e-006
Heightened Def Con from 6.4445e-006 to 6.4455e-006
Heightened Def Con from 6.4455e-006 to 6.44663e-006
Heightened Def Con from 6.44757e-006 to 6.44857e-006
Heightened Def Con from 6.44857e-006 to 6.44969e-006
Heightened Def Con from 6.45063e-006 to 6.45163e-006
Heightened Def Con from 6.45163e-006 to 6.45276e-006
Heightened Def Con from 6.4537e-006 to 6.4547e-006
Heightened Def Con from 6.4547e-006 to 6.45582e-006
Heightened Def Con from 6.45676e-006 to 6.45776e-006
Heightened Def Con from 6.45776e-006 to 6.45889e-006
Heightened Def Con from 6.45983e-006 to 6.46083e-006
Heightened Def Con from 6.46083e-006 to 6.46195e-006
Heightened Def Con from 6.46289e-006 to 6.46389e-006
Heightened Def Con from 6.4639e-006 to 6.46502e-006
Heightened Def Con from 6.46596e-006 to 6.46696e-006
Heightened Def Con from 6.46696e-006 to 6.46809e-006
Heightened Def Con from 6.46903e-006 to 6.47003e-006
Heightened Def Con from 6.47003e-006 to 6.47115e-006
Heightened Def Con from 6.47209e-006 to 6.47309e-006
Heightened Def Con from 6.47309e-006 to 6.47422e-006
Heightened Def Con from 6.47516e-006 to 6.47616e-006
Heightened Def Con from 6.47616e-006 to 6.47728e-006
Heightened Def Con from 6.47822e-006 to 6.47922e-006
Heightened Def Con from 6.47922e-006 to 6.48035e-006
Heightened Def Con from 6.48129e-006 to 6.48229e-006
Heightened Def Con from 6.48229e-006 to 6.48341e-006
Heightened Def Con from 6.48435e-006 to 6.48535e-006
Heightened Def Con from 6.48535e-006 to 6.48648e-006
Heightened Def Con from 6.48742e-006 to 6.48842e-006
Heightened Def Con from 6.48842e-006 to 6.48954e-006
Heightened Def Con from 6.49048e-006 to 6.49148e-006
Heightened Def Con from 6.49148e-006 to 6.49261e-006
Heightened Def Con from 6.49355e-006 to 6.49455e-006
Heightened Def Con from 6.49455e-006 to 6.49568e-006
Heightened Def Con from 6.49662e-006 to 6.49762e-006
Heightened Def Con from 6.49762e-006 to 6.49874e-006
Heightened Def Con from 6.49968e-006 to 6.50068e-006
Heightened Def Con from 6.50068e-006 to 6.50181e-006
Heightened Def Con from 6.50275e-006 to 6.50375e-006
Heightened Def Con from 6.50375e-006 to 6.50487e-006
Heightened Def Con from 6.50581e-006 to 6.50681e-006
Heightened Def Con from 6.50681e-006 to 6.50794e-006
Heightened Def Con from 6.50888e-006 to 6.50988e-006
Heightened Def Con from 6.50988e-006 to 6.511e-006
Heightened Def Con from 6.51194e-006 to 6.51294e-006
Heightened Def Con from 6.51294e-006 to 6.51407e-006
Heightened Def Con from 6.51501e-006 to 6.51601e-006
Heightened Def Con from 6.51601e-006 to 6.51713e-006
Heightened Def Con from 6.51807e-006 to 6.51907e-006
Heightened Def Con from 6.51907e-006 to 6.5202e-006
Heightened Def Con from 6.52114e-006 to 6.52214e-006
Heightened Def Con from 6.52214e-006 to 6.52326e-006
Heightened Def Con from 6.5242e-006 to 6.5252e-006
Heightened Def Con from 6.52521e-006 to 6.52633e-006
Heightened Def Con from 6.52727e-006 to 6.52827e-006
Heightened Def Con from 6.52827e-006 to 6.5294e-006
Heightened Def Con from 6.53034e-006 to 6.53134e-006
Heightened Def Con from 6.53134e-006 to 6.53246e-006
Heightened Def Con from 6.5334e-006 to 6.5344e-006
Heightened Def Con from 6.5344e-006 to 6.53553e-006
Heightened Def Con from 6.53647e-006 to 6.53747e-006
Heightened Def Con from 6.53747e-006 to 6.53859e-006
Heightened Def Con from 6.53953e-006 to 6.54053e-006
Heightened Def Con from 6.54053e-006 to 6.54166e-006
Heightened Def Con from 6.5426e-006 to 6.5436e-006
Heightened Def Con from 6.5436e-006 to 6.54472e-006
Heightened Def Con from 6.54566e-006 to 6.54666e-006
Heightened Def Con from 6.54666e-006 to 6.54779e-006
Heightened Def Con from 6.54873e-006 to 6.54973e-006
Heightened Def Con from 6.54973e-006 to 6.55085e-006
Heightened Def Con from 6.55179e-006 to 6.55279e-006
Heightened Def Con from 6.5528e-006 to 6.55392e-006
Heightened Def Con from 6.55486e-006 to 6.55586e-006
Heightened Def Con from 6.55586e-006 to 6.55699e-006
Heightened Def Con from 6.55793e-006 to 6.55893e-006
Heightened Def Con from 6.55893e-006 to 6.56005e-006
Heightened Def Con from 6.56099e-006 to 6.56199e-006
Heightened Def Con from 6.56199e-006 to 6.56312e-006
Heightened Def Con from 6.56406e-006 to 6.56506e-006
